PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Chubb, SR; Mied, RP; Shen, CY; Chen, W; Evans, TE; Kohut, J				Chubb, Scott R.; Mied, Richard P.; Shen, Colin Y.; Chen, Wei; Evans, Thomas E.; Kohut, Josh			Ocean Surface Currents From AVHRR Imagery: Comparison With Land-Based HF Radar Measurements	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																													0196-2892	1558-0644				NOV	2008	46	11	1				3647	3660		10.1109/TGRS.2008.923321								WOS:000261309100025						
J	Aguera, F; Aguilar, FJ; Aguilar, MA				Aguera, Francisco; Aguilar, Fernando J.; Aguilar, Manuel A.			Using texture analysis to improve per-pixel classification of very high resolution images for mapping plastic greenhouses	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																Aguilar, Manuel Angel/I-6596-2013; Aguilar, Fernando/I-7491-2013	Aguilar, Manuel Angel/0000-0003-0404-9875; Aguilar, Fernando/0000-0002-5144-6411; Aguera Vega, Francisco/0000-0003-0709-3388												0924-2716					NOV	2008	63	6					635	646		10.1016/j.isprsjprs.2008.03.003								WOS:000261298400005						
J	Everitt, JH; Yang, C; Sriharan, S; Jud, FW				Everitt, J. H.; Yang, C.; Sriharan, S.; Jud, F. W.			Using High Resolution Satellite Imagery to Map Black Mangrove on the Texas Gulf Coast	JOURNAL OF COASTAL RESEARCH																													0749-0208					NOV	2008	24	6					1582	1586		10.2112/07-0987.1								WOS:000261266700023						
J	Reis, S; Yilmaz, HM				Reis, Selcuk; Yilmaz, Haci Murat			Temporal monitoring of water level changes in Seyfe Lake using remote sensing	HYDROLOGICAL PROCESSES																University, Aksaray/A-1857-2018													0885-6087					OCT 30	2008	22	22					4448	4454		10.1002/hyp.7047								WOS:000260579000008						
J	Wang, FG; Xu, YJ				Wang, Fugui; Xu, Y. Jun			Development and application of a remote sensing-based salinity prediction model for a large estuarine lake in the US Gulf of Mexico coast	JOURNAL OF HYDROLOGY																Xu, Y. /A-7681-2014													0022-1694					OCT 15	2008	360	1-4					184	194		10.1016/j.jhydrol.2008.07.036								WOS:000259793700013						
J	Yentsch, CS; Lapointe, BE; Poulton, N; Phinney, DA				Yentsch, C. S.; Lapointe, B. E.; Poulton, N.; Phinney, D. A.			Anatomy of a red tide bloom off the southwest coast of Florida	HARMFUL ALGAE																													1568-9883					OCT	2008	7	6					817	826		10.1016/j.hal.2008.04.008								WOS:000259515300012						
J	Solanki, HU; Mankodi, PC; Dwivedi, RM; Nayak, SR				Solanki, Himmatsinh U.; Mankodi, Pradip C.; Dwivedi, Rashmin M.; Nayak, Shailesh R.			Satellite observations of main oceanographic processes to identify ecological associations in the Northern Arabian Sea for fishery resources exploration	HYDROBIOLOGIA																Mankodi, Pradeep/A-5791-2010; Mankodi, Pradeep/I-7333-2012	Mankodi, Pradeep/0000-0002-8454-1984; 												0018-8158					OCT	2008	612						269	279		10.1007/s10750-008-9496-8								WOS:000258153800020						
J	Shen, YM; Yang, JS; Wang, YH; Feng, NH; Zhou, Q; Zeng, H				Shen Yong-Ming; Yang Jing-Song; Wang Yan-Hong; Feng Nian-Hua; Zhou Qin; Zeng Hua			Impact of sediment supply on Spartina salt marshes	PEDOSPHERE																													1002-0160					OCT	2008	18	5					593	598		10.1016/S1002-0160(08)60053-3								WOS:000259219500006						
J	Levin, N; Ben-Dor, E; Kidron, GJ; Yaakov, Y				Levin, Noam; Ben-Dor, Eyal; Kidron, Giora J.; Yaakov, Yaron			Estimation of surface roughness (z(0)) over a stabilizing coastal dune field based on vegetation and topography	EARTH SURFACE PROCESSES AND LANDFORMS																Levin, Noam/D-2180-2013	Levin, Noam/0000-0002-9434-7501												0197-9337					SEP	2008	33	10					1520	1541		10.1002/esp.1621								WOS:000259713800004						
J	Rossetti, DF; Valeriano, MM; Goes, AM; Thales, M				Rossetti, Dilce F.; Valeriano, Marcio M.; Goes, Ana M.; Thales, Marcelo			Palaeodrainage on Marajo Island, northern Brazil, in relation to Holocene relative sea-level dynamics	HOLOCENE																Goes, Ana/M-4518-2017	Rossetti, Dilce/0000-0002-4574-1780												0959-6836					SEP	2008	18	6					923	934		10.1177/0959683608091798								WOS:000258754900007						
J	Kabbara, N; Benkhelil, J; Awad, M; Barale, V				Kabbara, Nijad; Benkhelil, Jean; Awad, Mohamed; Barale, Vittorio			Monitoring water quality in the coastal area of Tripoli (Lebanon) using high-resolution satellite data	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																													0924-2716					SEP	2008	63	5					488	495		10.1016/j.isprsjprs.2008.01.004								WOS:000259794400002						
J	Miller, P; Mills, J; Edwards, S; Bryan, P; Marsh, S; Mitchell, H; Hobbs, P				Miller, Pauline; Mills, Jon; Edwards, Stuart; Bryan, Paul; Marsh, Stuart; Mitchell, Harvey; Hobbs, Peter			A robust surface matching technique for coastal geohazard assessment and management	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																Mills, Jon/H-7444-2013; BGS University Funding Initiative, BUFI/H-4822-2011	Mills, Jon/0000-0001-5304-7935; BGS University Funding Initiative, BUFI/0000-0003-3097-5530												0924-2716					SEP	2008	63	5					529	542		10.1016/j.isprsjprs.2008.02.003								WOS:000259794400005						
J	Slatton, KC; Crawford, MM; Chang, LD				Slatton, K. Clint; Crawford, Melba M.; Chang, Li-Der			Modeling temporal variations in multipolarized radar scattering from intertidal coastal wetlands	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																													0924-2716					SEP	2008	63	5					559	577		10.1016/j.isprsjprs.2008.07.003								WOS:000259794400007						
J	Specchiulli, A; Focardi, S; Renzi, M; Scirocco, T; Cilenti, L; Breber, P; Bastianoni, S				Specchiulli, Antonietta; Focardi, Silvia; Renzi, Monia; Scirocco, Tommaso; Cilenti, Lucrezia; Breber, Paolo; Bastianoni, Simone			Environmental heterogeneity patterns and assessment of trophic levels in two Mediterranean lagoons: Orbetello and Varano, Italy	SCIENCE OF THE TOTAL ENVIRONMENT																CNR, Ismar/P-1247-2014; specchiulli, antonietta/E-1656-2016; Bastianoni, Simone/K-6721-2015	CNR, Ismar/0000-0001-5351-1486; specchiulli, antonietta/0000-0001-7472-7446; Bastianoni, Simone/0000-0002-6470-7377; Renzi, Monia/0000-0003-2452-1698; cilenti, lucrezia/0000-0003-3582-0853												0048-9697					SEP 1	2008	402	2-3					285	298		10.1016/j.scitotenv.2008.04.052								WOS:000259130500015	18550150					
J	Ober, HK; Hayes, JP				Ober, Holly K.; Hayes, John P.			Influence of forest riparian vegetation on abundance and biomass of nocturnal flying insects	FOREST ECOLOGY AND MANAGEMENT																Hayes, John/C-7967-2016	Hayes, John/0000-0002-6462-6876; Ober, Holly/0000-0003-3780-6297												0378-1127					AUG 20	2008	256	5					1124	1132		10.1016/j.foreco.2008.06.010								WOS:000259388400029						
J	Alexander, D				Alexander, David			Remote sensing and the coast: Development of advanced techniques to map nuisance macro-algae in estuaries	NEW ZEALAND GEOGRAPHER																													0028-8144					AUG	2008	64	2					157	161		10.1111/j.1745-7939.2008.00140.x								WOS:000257515000008						
J	Burrage, D; Wesson, J; Martinez, C; Perez, T; Moller, O; Piola, A				Burrage, Derek; Wesson, Joel; Martinez, Carlos; Perez, Tabare; Moller, Osmar, Jr.; Piola, Alberto			Patos Lagoon outflow within the Rio de la Plata plume using an airborne salinity mapper: Observing an embedded plume	CONTINENTAL SHELF RESEARCH																Piola, Alberto/O-2280-2013	Piola, Alberto/0000-0002-5003-8926												0278-4343					JUL 30	2008	28	13					1625	1638		10.1016/j.csr.2007.02.014								WOS:000258179900007						
J	Ryu, JH; Kim, CH; Lee, YK; Won, JS; Chun, SS; Lee, S				Ryu, Joo-Hyung; Kim, Chang-Hwan; Lee, Yoon-Kyung; Won, Joong-Sun; Chun, Seung-Soo; Lee, Saro			Detecting the intertidal morphologic change using satellite data	ESTUARINE COASTAL AND SHELF SCIENCE																Lee, Saro/H-6003-2012	Lee, Saro/0000-0003-0409-8263; WON, JOONG-SUN/0000-0001-9255-9407												0272-7714					JUL 30	2008	78	4					623	632		10.1016/j.ecss.2008.01.020								WOS:000257348100004						
J	Shanmugam, P; Ahn, YH; Ram, PS				Shanmugam, Palanisamy; Ahn, Yu-Hwan; Ram, Prakya Shree			SeaWiFS sensing of hazardous algal blooms and their underlying mechanisms in shelf-slope waters of the Northwest Pacific during summer	REMOTE SENSING OF ENVIRONMENT																	Shanmugam, Palanisamy/0000-0002-5659-4464												0034-4257	1879-0704				JUL 15	2008	112	7					3248	3270		10.1016/j.rse.2008.04.002								WOS:000257600500005						
J	Rudich, Y; Kaufman, YJ; Dayan, U; Yu, H; Kleidman, RG				Rudich, Y.; Kaufman, Y. J.; Dayan, U.; Yu, Hongbin; Kleidman, R. G.			Estimation of transboundary transport of pollution aerosols by remote sensing in the eastern Mediterranean	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES																Rudich, Yinon/K-1498-2012; Yu, Hongbin/C-6485-2008; Dayan, Uri/D-4855-2014	Rudich, Yinon/0000-0003-3149-0201; Yu, Hongbin/0000-0003-4706-1575; Dayan, Uri/0000-0002-1336-1441												2169-897X	2169-8996				JUL 3	2008	113	D14							D14S13	10.1029/2007JD009601								WOS:000257431900001						
J	Kroon, A; Larson, M; Moller, I; Yokoki, H; Rozynski, G; Cox, J; Larroude, P				Kroon, Aart; Larson, Magnus; Moeller, Iris; Yokoki, Hiromune; Rozynski, Grzegorz; Cox, Jon; Larroude, Philippe			Statistical analysis of coastal morphological data sets over seasonal to decadal time scales	COASTAL ENGINEERING																Kroon, Aart/P-9148-2014	Kroon, Aart/0000-0002-9419-2327; Moller, Iris/0000-0003-1971-2932												0378-3839					JUL	2008	55	7-8					581	600		10.1016/j.coastaleng.2007.11.006								WOS:000257566000002						
J	Fagherazzi, S; Du, XZ				Fagherazzi, Sergio; Du, Xizhen			Tsunamigenic incisions produced by the December 2004 earthquake along the coasts of Thailand, Indonesia and Sri Lanka	GEOMORPHOLOGY																Fagherazzi, Sergio/K-4245-2016	Fagherazzi, Sergio/0000-0002-4048-5968												0169-555X	1872-695X				JUL 1	2008	99	1-4					120	129		10.1016/j.geomorph.2007.10.015								WOS:000257696000009						
J	Cobb, M; Keen, TR; Walker, ND				Cobb, Mark; Keen, Timothy R.; Walker, Nan D.			Modeling the circulation of the Atchafalaya Bay system during winter cold front events. Part 1: Model description and validation	JOURNAL OF COASTAL RESEARCH																Walker, Nan/D-8819-2013													0749-0208	1551-5036				JUL	2008	24	4					1036	1047		10.2112/07-0877.1								WOS:000257818600019						
J	Cobb, M; Keen, TR; Walker, ND				Cobb, Mark; Keen, Timothy R.; Walker, Nan D.			Modeling the circulation of the Atchafalaya Bay system, part 2: River plume dynamics during cold fronts	JOURNAL OF COASTAL RESEARCH																Walker, Nan/D-8819-2013													0749-0208	1551-5036				JUL	2008	24	4					1048	1062		10.2112/07-0879.1								WOS:000257818600020						
J	D'Sa, EJ; Ko, DS				D'Sa, Eurico J.; Ko, Dong S.			Short-term influences on suspended particulate matter distribution in the northern Gulf of Mexico: Satellite and model observations	SENSORS																													1424-8220					JUL	2008	8	7					4249	4264		10.3390/s8074249								WOS:000258180500013	27879933					
J	Xie, JP; Zhu, J; Li, Y				Xie, Jiping; Zhu, Jiang; Li, Yan			Assessment and inter-comparison of five high-resolution sea surface temperature products in the shelf and coastal seas around China	CONTINENTAL SHELF RESEARCH																													0278-4343					JUN 30	2008	28	10-11					1286	1293		10.1016/j.csr.2008.02.020								WOS:000257279100006						
J	Ryan, JP; Gower, JFR; King, SA; Bissett, WP; Fischer, AM; Kudela, RM; Kolber, Z; Mazzillo, F; Rienecker, EV; Chavez, FP				Ryan, John P.; Gower, James F. R.; King, Stephanie A.; Bissett, W. Paul; Fischer, Andrew M.; Kudela, Raphael M.; Kolber, Zbigniew; Mazzillo, Fernanda; Rienecker, Erich V.; Chavez, Francisco P.			A coastal ocean extreme bloom incubator	GEOPHYSICAL RESEARCH LETTERS																	Fischer, Andrew/0000-0001-5284-6428; Ryan, John/0000-0001-7954-5369												0094-8276	1944-8007				JUN 19	2008	35	12							L12602	10.1029/2008GL034081								WOS:000257051400005						
J	Staben, GW; Evans, KG				Staben, Grant W.; Evans, Kenneth G.			Estimates of tree canopy loss as a result of Cyclone Monica, in the Magela Creek catchment northern Australia	AUSTRAL ECOLOGY																Evans, Kenneth/N-2082-2013	Evans, Kenneth/0000-0002-0713-2888												1442-9985					JUN	2008	33	4					562	569		10.1111/j.1442-9993.2008.01911.x								WOS:000255643500019						
J	Gomes, HDR; Goes, JI; Matondkar, SGP; Parab, SG; Al-Azri, ARN; Thoppil, PG				Gomes, Helga Do Rosario; Goes, Joaquim I.; Matondkar, S. G. Prabhu; Parab, Sushma G.; Al-Azri, Adnan R. N.; Thoppil, Prasad G.			Blooms of Noctiluca miliaris in the Arabian Sea - An in situ and satellite study	DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS																													0967-0637					JUN	2008	55	6					751	765		10.1016/j.dsr.2008.03.003								WOS:000257253000003						
J	Lynch, K; Jackson, DWT; Cooper, JAG				Lynch, Kevin; Jackson, Derek W. T.; Cooper, J. Andrew G.			Aeolian fetch distance and secondary airflow effects: the influence of micro-scale variables on meso-scale foredune development	EARTH SURFACE PROCESSES AND LANDFORMS																	Cooper, Andrew/0000-0003-4972-8812; Jackson, Derek/0000-0003-1778-2187												0197-9337					JUN	2008	33	7					991	1005		10.1002/esp.1582								WOS:000257096100001						
J	Avramidis, P; Bouzos, D; Antoniou, V; Kontopoulos, N				Avramidis, Pavlos; Bouzos, Dionisios; Antoniou, Vasilios; Kontopoulos, Nikolaos			Application of grain-size trend analysnos and spatio-temporal changes of sedimentation, as a tool for lagoon management. Case study: the Kotychi lagoon (western Greece)	GEOLOGICA CARPATHICA																													1335-0552					JUN	2008	59	3					261	268										WOS:000257416900006						
J	Chauhan, HB; Dwivedi, RM				Chauhan, H. B.; Dwivedi, R. M.			Inter sensor comparison between RESOURCESAT LISS III, LISS IV and AWiFS with reference to coastal landuse/landcover studies	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION																													0303-2434					JUN	2008	10	2					181	185		10.1016/j.jag.2007.10.007								WOS:000256704300009						
J	Stoops, CA; Gionar, YR; Shinta; Sismadi, P; Rachmat, A; Elyazar, IF; Sukowati, S				Stoops, Craig A.; Gionar, Yoyo R.; Shinta; Sismadi, Priyanto; Rachmat, Agus; Elyazar, Iqbal F.; Sukowati, Supratman			Remotely-sensed land use patterns and the presence of Anopheles larvae (Diptera : Culicidae) in Sukabumi, West Java, Indonesia	JOURNAL OF VECTOR ECOLOGY																													1081-1710					JUN	2008	33	1					30	39		10.3376/1081-1710(2008)33[30:RLUPAT]2.0.CO;2								WOS:000257592100004	18697304					
J	Simard, M; Rivera-Monroy, VH; Mancera-Pineda, JE; Castaneda-Moya, E; Twilley, RR				Simard, Marc; Rivera-Monroy, Victor H.; Mancera-Pineda, Jose Ernesto; Castaneda-Moya, Edward; Twilley, Robert R.			A systematic method for 3D mapping of mangrove forests based on Shuttle Radar Topography Mission elevation data, ICEsat/GLAS waveforms and field data: Application to Cienaga Grande de Santa Marta, Colombia	REMOTE SENSING OF ENVIRONMENT																Simard, Marc/H-3516-2013; Rivera-Monroy, Victor/G-7329-2011	Simard, Marc/0000-0002-9442-4562; 												0034-4257	1879-0704				MAY 15	2008	112	5					2131	2144		10.1016/j.rse.2007.10.012								WOS:000255370700017						
J	Mouffis, GD; Gitas, LZ; Iliadou, S; Mitri, GH				Mouffis, George D.; Gitas, Loannis Z.; Iliadou, Stavroula; Mitri, George H.			Assessment of the visual impact of marble quarry expansion (1984-2000) on the landscape of Thasos island, NE Greece	LANDSCAPE AND URBAN PLANNING																Gitas, Ioannis/C-3329-2008	Gitas, Ioannis/0000-0003-0056-5629												0169-2046					MAY 12	2008	86	1					92	102		10.1016/j.landurbplan.2007.12.009								WOS:000256006500009						
J	Hanamgond, PT; Mitra, D				Hanamgond, P. T.; Mitra, D.			Evolution of Malvan Coast, Konkan, west coast of India - A case study using remote sensing data	JOURNAL OF COASTAL RESEARCH																													0749-0208					MAY	2008	24	3					672	694		10.2112/06-0692.1								WOS:000256120800012						
J	Ledee, OE; Cuthbert, FJ; Bolstad, PV				LeDee, Olivia E.; Cuthbert, Francesca J.; Bolstad, Paul V.			A remote sensing analysis of coastal habitat composition for a threatened shorebird, the piping plover (Charadrius melodus)	JOURNAL OF COASTAL RESEARCH																Piper, Walter/B-7908-2009													0749-0208					MAY	2008	24	3					719	726		10.2112/06-0734.1								WOS:000256120800015						
J	Rao, KJ; Subramanyam, AV; Kumar, A; Sunil, TC; Chaturvedi, AK				Rao, K. Jagannadha; Subramanyam, A. V.; Kumar, Abhinav; Sunil, T. C.; Chaturvedi, A. K.			Discovery of heavy mineral-rich sand dunes along the Orissa-Bengal coast of India using remote sensing techniques	CURRENT SCIENCE																													0011-3891					APR 25	2008	94	8					983	985										WOS:000255517300014						
J	Gade, M; Alpers, W; Melsheimer, C; Tanck, G				Gade, Martin; Alpers, Werner; Melsheimer, Christian; Tanck, Gerd			Classification of sediments on exposed tidal flats in the German Bight using mufti-frequency radar data	REMOTE SENSING OF ENVIRONMENT																	Melsheimer, Christian/0000-0001-7578-6536												0034-4257					APR 15	2008	112	4					1603	1613		10.1016/j.rse.2007.08.015								WOS:000254961500027						
J	Eisen, O; Frezzotti, M; Genthon, C; Isaksson, E; Magand, O; van den Broeke, MR; Dixon, DA; Ekaykin, A; Holmlund, P; Kameda, T; Karlof, L; Kaspari, S; Lipenkov, VY; Oerter, H; Takahashi, S; Vaughan, DG				Eisen, Olaf; Frezzotti, Massimo; Genthon, Christophe; Isaksson, Elisabeth; Magand, Olivier; van den Broeke, Michiel R.; Dixon, Daniel A.; Ekaykin, Alexey; Holmlund, Per; Kameda, Takao; Karlof, Lars; Kaspari, Susan; Lipenkov, Vladimir Y.; Oerter, Hans; Takahashi, Shuhei; Vaughan, David G.			Ground-based measurements of spatial and temporal variability of snow accumulation in east Antarctica	REVIEWS OF GEOPHYSICS																Vaughan, David/C-8348-2011; Eisen, Olaf/K-3846-2012; Van den Broeke, Michiel/F-7867-2011; Ekaykin, Alexey/K-9894-2015; Lipenkov, Vladimir/Q-8262-2016	Eisen, Olaf/0000-0002-6380-962X; Van den Broeke, Michiel/0000-0003-4662-7565; Ekaykin, Alexey/0000-0001-9819-2802; Lipenkov, Vladimir/0000-0003-4221-5440; FREZZOTTI, Massimo/0000-0002-2461-2883												8755-1209	1944-9208				APR 11	2008	46	1							RG2001	10.1029/2006RG000218								WOS:000255079700001						
J	Long, PR; Zefania, S; Ffrench-Constant, RH; Szekely, T				Long, P. R.; Zefania, S.; Ffrench-Constant, R. H.; Szekely, T.			Estimating the population size of an endangered shorebird, the Madagascar plover, using a habitat suitability model	ANIMAL CONSERVATION																Messier, Claude/A-2322-2008; Long, Peter/B-1404-2010	Messier, Claude/0000-0002-4791-1763; 												1367-9430					APR	2008	11	2					118	127		10.1111/j.1469-1795.2008.00157.x								WOS:000254498700006						
J	Sertel, E; Findik, N; Kaya, S; Seker, DZ; Samsunlu, A				Sertel, Elif; Findik, N.; Kaya, S.; Seker, D. Z.; Samsunlu, A.			Assessment of landscape changes in the Kizilirmak Delta, Turkey, using remotely sensed data and GIS	ENVIRONMENTAL ENGINEERING SCIENCE																Sertel, Elif/C-1558-2014													1092-8758					APR	2008	25	3					353	361		10.1089/ees.2006.0149								WOS:000254922700006						
